TF	Cell line	-log10(P-value)	SE/TE mean densities ratio	SE/TE median density ratio	#TE	#SE	TE mean	SE mean	TE median	SE median
BMAL1_MOUSE	BmarrowDm	0.17609125905568127	1.0678847422504454	0.8588039867109635	7	3	0.03716920682852939	0.0396924288537376	0.03481624758220503	0.029900332225913623
BMAL1_MOUSE	Liver	0.9450557461043185	1.2301105367424374	1.0947712418300652	9	6	0.03045653555900884	0.03746490530380749	0.026865671641791045	0.029411764705882353
BRAC_MOUSE	Es-E14	0.0532455119532251	1.2725530167944639	0.9162162162162163	11	3	0.08048373041119233	0.10241981393763515	0.07374631268436578	0.06756756756756757
BRAC_MOUSE	Cerebellum	0.27062157031838296	0.7158079675642721	0.6117180484884766	12	3	0.08367232648177869	0.05989331796029623	0.07951070336391437	0.048638132295719845
BRAC_MOUSE	Wbrain	1.1962946451439682	0.35190437495246696	0.5062352941176471	9	3	0.10931852009780302	0.03846966548574607	0.0755287009063444	0.03823529411764706
CDX2_MOUSE	CH12	0.18204308388671245	0.8063606755006141	0.6284403669724771	17	6	0.05548309934850984	0.04473938946953208	0.058394160583941604	0.03669724770642202
CDX2_MOUSE	Esb4	1.0033390681227259	1.7690310581222712	1.5257270693512301	10	5	0.03607258971915983	0.06381353156009588	0.03519061583577713	0.053691275167785234
CDX2_MOUSE	Placenta	0.4276344210252355	1.03327946002836	1.088235294117647	32	10	0.047936406999430574	0.04953170474007132	0.036036036036036036	0.0392156862745098
CDX2_MOUSE	MEL	0.39377291214222016	0.9585691154003657	1.150075414781297	46	10	0.05266454862724486	0.05048260979057765	0.03934426229508197	0.04524886877828054
CDX2_MOUSE	BmarrowDm	0.2133280190168212	1.1933732777659283	1.2480314960629921	61	12	0.052790076921185744	0.06299826712895092	0.03785488958990536	0.047244094488188976
CDX2_MOUSE	Es-E14	0.14612207150559545	0.8858122343467499	1.0626003210272872	45	11	0.05374837502150934	0.04761096817031023	0.03625377643504532	0.038523274478330656
CDX2_MOUSE	BAT	0.3897615731472872	1.3615212308467817	1.0737179487179487	20	5	0.04602733766603813	0.06266719743166467	0.03582089552238806	0.038461538461538464
CDX2_MOUSE	Liver	0.12791120991198685	0.9859583561373794	0.8990066225165564	34	11	0.0556586036341233	0.054877065344002184	0.04419889502762431	0.039735099337748346
CDX2_MOUSE	Thymus	0.08237195618672642	1.0254113760116634	1.5242494226327945	24	9	0.04662137017735759	0.047806083345113375	0.03636363636363636	0.05542725173210162
CDX2_MOUSE	Cerebellum	0.38755450245679446	1.2484919140439212	1.4492753623188406	30	13	0.049955088215666896	0.062368523702610895	0.04	0.057971014492753624
CDX2_MOUSE	MEF	0.8277464196591617	0.6853460617216868	0.6359773371104817	29	4	0.05556067467875202	0.03807828957768254	0.053452115812917596	0.0339943342776204
CDX2_MOUSE	Wbrain	0.004039154146365353	0.9369058029008225	1.115138592750533	56	6	0.05774523491405461	0.05410184568084894	0.045889101338432124	0.0511727078891258
CDX2_MOUSE	Lung	0.12920178415756237	1.0968312425002342	1.02	11	5	0.05210597212953842	0.057151458152524204	0.0392156862745098	0.04
CDX2_MOUSE	Cortex	0.3055654770525036	1.1017141131650274	1.1829896907216495	33	20	0.056407401368612345	0.0621448301747645	0.05228758169934641	0.061855670103092786
CDX2_MOUSE	SmallIntestine	0.05961218458755802	1.023035845920795	1.3724604966139955	27	16	0.05041352007649817	0.0515748381573053	0.039473684210526314	0.05417607223476298
CDX4_MOUSE	Placenta	0.28678955654937094	1.6906295989417184	2.038216560509554	7	3	0.05136999275449267	0.08684763024816693	0.0375	0.07643312101910828
CDX4_MOUSE	MEL	-0.0	0.8798320131847792	1.0063091482649842	12	4	0.049697746123299025	0.04372566802240824	0.03761755485893417	0.03785488958990536
CDX4_MOUSE	Es-E14	0.07754133482032845	1.1099141527951006	0.9630769230769232	19	5	0.045527479644115486	0.050531593998094634	0.038338658146964855	0.036923076923076927
CDX4_MOUSE	OlfactoryBulb	0.7877452314623047	0.698969367271777	0.5557377049180329	13	4	0.06127960886728593	0.042832569436628824	0.07079646017699115	0.03934426229508197
CDX4_MOUSE	Liver	0.04981003457187205	1.0092877930473285	0.9968652037617556	16	4	0.04143725783110341	0.041822118506287496	0.03773584905660377	0.03761755485893417
CDX4_MOUSE	Thymus	-0.0	1.0077270177247213	0.5714285714285714	4	3	0.06510436607414187	0.06560742866475351	0.07692307692307693	0.04395604395604396
CDX4_MOUSE	Cerebellum	0.24202688529143213	0.947688130677859	1.026058631921824	6	8	0.048677576181480046	0.0461311611773559	0.0380952380952381	0.03908794788273615
CDX4_MOUSE	Wbrain	0.8631489839048221	1.3063894903260986	1.9873817034700314	27	4	0.050508370362633455	0.06598360421524255	0.0380952380952381	0.07570977917981073
CDX4_MOUSE	Cortex	-0.0	1.1082368970046512	1.019417475728155	5	3	0.05001408921880497	0.0554274590423622	0.0380952380952381	0.038834951456310676
CEBPA_MOUSE	CH12	0.18566554637394275	1.0030770324000766	1.1020942408376964	137	51	0.02869731208673662	0.028785614645822622	0.026128266033254157	0.028795811518324606
CEBPA_MOUSE	Heart	0.005304311772349885	0.9554885095692623	1.010498687664042	135	51	0.030233261029540298	0.02888753352053392	0.02857142857142857	0.028871391076115485
CEBPA_MOUSE	Spleen	0.45268666481105424	0.8421215012616441	0.965675057208238	37	9	0.027027931047267688	0.022760801869521265	0.026066350710900472	0.02517162471395881
CEBPA_MOUSE	Esb4	1.0714647884641852	0.8397420123598609	0.8898488120950325	102	22	0.027304555092668555	0.02292878204010818	0.02669902912621359	0.023758099352051837
CEBPA_MOUSE	Placenta	0.918213518121389	1.0461967807070451	1.1305555555555555	267	82	0.028924096096763358	0.030260296221295033	0.02702702702702703	0.030555555555555555
CEBPA_MOUSE	Bmarrow	0.6605738960474166	1.0307703586491144	1.12972972972973	74	34	0.027521935691919637	0.028368795523877867	0.02631578947368421	0.02972972972972973
CEBPA_MOUSE	MEL	0.2773144577508258	0.9859032770130775	0.8767441860465116	301	66	0.02973036951111818	0.029311268727821096	0.029177718832891247	0.02558139534883721
CEBPA_MOUSE	BmarrowDm	0.6471115113339609	1.0721692478256133	1.0316622691292876	417	104	0.029165010181547175	0.03126982702917579	0.028132992327365727	0.029023746701846966
CEBPA_MOUSE	Es-E14	0.573483890577915	1.116918753645919	0.9975429975429976	351	100	0.02841590548770783	0.031738257741050865	0.027093596059113302	0.02702702702702703
CEBPA_MOUSE	OlfactoryBulb	0.074958888707776	1.0105019515900728	0.9948979591836734	142	58	0.028283852864017026	0.028580888517575676	0.028205128205128206	0.02806122448979592
CEBPA_MOUSE	Testis	0.036548210966386906	1.0082780624180125	0.944578313253012	85	6	0.02989657587123201	0.030144061592378913	0.02806122448979592	0.02650602409638554
CEBPA_MOUSE	BAT	0.2597461289564032	1.1095566806121795	0.9825870646766169	109	42	0.028621867699907808	0.031757584518030665	0.027848101265822784	0.02736318407960199
CEBPA_MOUSE	Kidney	0.10377991341695884	1.0076709949237168	1.002415458937198	188	75	0.028145869027639308	0.02836177584607393	0.02650602409638554	0.026570048309178744
CEBPA_MOUSE	Liver	0.4420613553960394	0.9860293623810461	0.9290617848970251	374	153	0.0285108552986666	0.028112540471082498	0.027093596059113302	0.02517162471395881
CEBPA_MOUSE	Thymus	0.4657884193038254	0.913969753911782	0.9532019704433498	150	46	0.030056298410095165	0.027470547661373763	0.028423772609819122	0.027093596059113302
CEBPA_MOUSE	Limb	0.14432595943647505	0.82824791417875	0.9375	46	4	0.030939318675828446	0.025625426159366554	0.029333333333333333	0.0275
CEBPA_MOUSE	Cerebellum	0.13520227261898107	1.0241374784532087	1.0077120822622108	228	92	0.029098746899629813	0.029801117275935003	0.02806122448979592	0.028277634961439587
CEBPA_MOUSE	MEF	0.2787934483408231	1.0612432009224775	1.0978260869565217	212	52	0.030475576337154562	0.03234199818199922	0.027227722772277228	0.029891304347826088
CEBPA_MOUSE	Wbrain	0.023359071304243504	1.108002085825016	1.005181347150259	246	48	0.028972463438875204	0.03210154992176274	0.028350515463917526	0.02849740932642487
CEBPA_MOUSE	Lung	0.4327774568458292	0.8517363265998966	0.8812095032397408	66	25	0.029555284712000692	0.025173309632213554	0.02696078431372549	0.023758099352051837
CEBPA_MOUSE	Cortex	0.1141597098790204	1.0055707730945407	1.0025445292620865	204	70	0.03018244403768515	0.030350583584857763	0.027918781725888325	0.027989821882951654
CEBPA_MOUSE	SmallIntestine	0.5005064684262843	0.9697594468210035	0.9518072289156626	214	102	0.028386979759054035	0.027528541788059264	0.027848101265822784	0.02650602409638554
CEBPB_MOUSE	CH12	0.0568454229473247	1.041421698747335	1.048913043478261	112	34	0.031091211275388716	0.032379062062527615	0.02849740932642487	0.029891304347826088
CEBPB_MOUSE	Heart	0.20322896812639296	0.9808631299159094	1.1013333333333333	139	39	0.029747260532087264	0.029177991071927114	0.026634382566585957	0.029333333333333333
CEBPB_MOUSE	Spleen	1.727690061716425	0.5910511591593862	0.8347826086956522	30	8	0.03313015306399378	0.019581615371601413	0.028645833333333332	0.02391304347826087
CEBPB_MOUSE	Esb4	1.0583485835795146	0.8285031299934592	0.888157894736842	93	27	0.028435446856792775	0.023558856723615487	0.027160493827160494	0.02412280701754386
CEBPB_MOUSE	Placenta	0.12796725065365896	1.0020482302334648	1.0103092783505154	240	68	0.029807692747996963	0.02986874576547324	0.02806122448979592	0.028350515463917526
CEBPB_MOUSE	Bmarrow	0.3555263726782059	1.2111708110753912	0.984771573604061	54	25	0.026902171315570027	0.032583124651968075	0.028350515463917526	0.027918781725888325
CEBPB_MOUSE	MEL	0.08275573844789422	1.0671796141739478	1.0155038759689923	253	60	0.02918243951712134	0.03114290454453612	0.027989821882951654	0.028423772609819122
CEBPB_MOUSE	BmarrowDm	0.6322924483636413	1.0466454294327838	1.0806451612903227	367	87	0.03026281943761157	0.031674441646125755	0.02736318407960199	0.02956989247311828
CEBPB_MOUSE	Es-E14	1.1611201347461044	1.1439804676763523	1.0435356200527703	310	89	0.029814026322009343	0.03410666377516733	0.02781289506953224	0.029023746701846966
CEBPB_MOUSE	OlfactoryBulb	0.3107750028800922	1.0330376990314776	1.022332506203474	132	53	0.026671653708993538	0.027552823776903056	0.02669902912621359	0.02729528535980149
CEBPB_MOUSE	Testis	0.8495155397414376	1.2354277051159237	1.4508723599632691	67	5	0.03015172147162005	0.03725027206297808	0.027848101265822784	0.04040404040404041
CEBPB_MOUSE	BAT	0.45573560903319493	1.2197999265082484	1.0102564102564102	95	37	0.029375983570930783	0.03583282260092888	0.027918781725888325	0.028205128205128206
CEBPB_MOUSE	Kidney	0.25188609917440435	0.9480884495653731	0.9829683698296836	172	67	0.02910615874452871	0.02759521291690385	0.027227722772277228	0.0267639902676399
CEBPB_MOUSE	Liver	0.2259004110217385	1.0459311180673156	1.0048780487804878	334	141	0.029004156160305588	0.030336349481347447	0.02669902912621359	0.026829268292682926
CEBPB_MOUSE	Thymus	0.173685434418027	0.9626779798490757	1.0	137	42	0.030743747011665778	0.029596328266181467	0.02806122448979592	0.02806122448979592
CEBPB_MOUSE	Limb	0.4022044624864704	0.7470480791392702	0.8478260869565217	47	5	0.030420360304171477	0.022725471731955806	0.028205128205128206	0.02391304347826087
CEBPB_MOUSE	Cerebellum	0.23972002474887347	1.0150242409979302	1.0965501792114696	208	76	0.02892244879820976	0.02935698663920436	0.02696629213483146	0.02956989247311828
CEBPB_MOUSE	MEF	0.12281310196058687	0.9960409315114754	1.0746666666666667	229	45	0.029669992825434234	0.029552527291784307	0.02729528535980149	0.029333333333333333
CEBPB_MOUSE	Wbrain	1.1607056020992936	0.9230429851290686	0.8568232662192393	245	48	0.03052493241854018	0.028175824740472404	0.028720626631853787	0.024608501118568233
CEBPB_MOUSE	Lung	0.2487480361374012	0.8866516245510693	1.1140583554376657	55	23	0.02920315646599452	0.025893026122593105	0.02619047619047619	0.029177718832891247
CEBPB_MOUSE	Cortex	0.7422468385052092	1.1288027480446161	1.0578947368421052	182	76	0.029074559302608393	0.03281944243897051	0.02736318407960199	0.02894736842105263
CEBPB_MOUSE	SmallIntestine	0.6806255020167928	1.0301474023323085	1.0498687664041995	204	84	0.03002480727760327	0.030929977222551204	0.0275	0.028871391076115485
CEBPG_MOUSE	CH12	0.3979400086720376	1.3659268509647018	1.0466666666666666	4	3	0.038106135088052225	0.0520501931032587	0.03821656050955414	0.04
CEBPG_MOUSE	Placenta	1.1461280356782382	0.7252350324953026	0.967948717948718	5	3	0.0525556769976704	0.03811521811521812	0.039735099337748346	0.038461538461538464
CEBPG_MOUSE	Kidney	1.0	0.5735746730546517	0.4845201238390093	3	3	0.06481792958894327	0.037177922772057566	0.07667731629392971	0.03715170278637771
CEBPG_MOUSE	MEF	0.10354059190706953	0.8075761142916629	1.0198675496688743	7	4	0.04960441131759621	0.04005933774358973	0.03896103896103896	0.039735099337748346
COE1_MOUSE	CH12	0.11612347708363376	1.0281102677749396	0.9464285714285714	29	11	0.04136673246643973	0.042529562393045645	0.03773584905660377	0.03571428571428571
COE1_MOUSE	Heart	0.7450231018529027	1.4407983031596288	1.132890365448505	30	4	0.0461279592618673	0.0664610854327149	0.04105571847507331	0.046511627906976744
COE1_MOUSE	Esb4	0.1918900614745665	1.0724994945963768	1.0846560846560844	26	9	0.04163554480584546	0.04465410076151406	0.03414634146341464	0.037037037037037035
COE1_MOUSE	Placenta	0.20282914880759978	0.9589731575127523	1.0453172205438066	73	26	0.05199539574730881	0.04986218883592186	0.04046242774566474	0.04229607250755287
COE1_MOUSE	Bmarrow	0.0848623415993479	0.9282128943883121	0.9941176470588236	20	14	0.04742496150912001	0.04402046078863458	0.038461538461538464	0.03823529411764706
COE1_MOUSE	MEL	0.9212148479062612	1.1891372520006878	1.7069249040745478	70	20	0.04763148938000374	0.05664037839003759	0.03757225433526012	0.06413301662707839
COE1_MOUSE	BmarrowDm	0.08406243025751585	1.1252278930018489	1.0176991150442478	74	15	0.04955195384399071	0.055757240617998534	0.04057971014492753	0.04129793510324484
COE1_MOUSE	Es-E14	0.17004293406248067	1.0173634905695446	1.0498422712933755	104	35	0.046699073817696814	0.04750993274553686	0.0390625	0.04100946372239748
COE1_MOUSE	OlfactoryBulb	2.0514665950586912	1.4962977236083834	1.5069033530571994	48	7	0.04348524752098972	0.06506687687620402	0.03664921465968586	0.055226824457593686
COE1_MOUSE	Testis	1.1697510810246623	1.6778713075488145	1.5515574650912998	14	3	0.046438830902651315	0.07791838192766985	0.04361370716510903	0.06766917293233082
COE1_MOUSE	BAT	0.8546736929387473	1.3130383789881324	1.9637276785714286	22	10	0.04638616701130775	0.06090681754000031	0.03580562659846547	0.0703125
COE1_MOUSE	Kidney	0.0961861718155175	0.9939184286023385	0.9662393162393162	53	14	0.04812601128476527	0.047833329511052305	0.04024767801857585	0.03888888888888889
COE1_MOUSE	Liver	0.6136490241611944	0.9450621354841938	0.9082191780821918	60	37	0.04915344372008479	0.046453058488505464	0.0392156862745098	0.03561643835616438
COE1_MOUSE	Thymus	0.4282950046862516	1.1116592066985282	1.583148558758315	41	18	0.04987821082480288	0.055447572277042306	0.0392156862745098	0.06208425720620843
COE1_MOUSE	Limb	0.1618941951702609	1.0324523498362081	1.051829268292683	14	7	0.048777256395527865	0.05036019298412595	0.04057971014492753	0.042682926829268296
COE1_MOUSE	Cerebellum	0.05570613280832443	1.0136335688002762	0.9970059880239519	80	36	0.05080357185017755	0.05149620584229673	0.042042042042042045	0.041916167664670656
COE1_MOUSE	MEF	0.5982410408355685	0.8003735301723355	0.9589041095890412	34	13	0.053484104839315996	0.042807261798350635	0.04	0.038356164383561646
COE1_MOUSE	Wbrain	0.06732102859163173	1.082200427819969	1.0087976539589443	62	12	0.04639768282205006	0.05021159219987781	0.040697674418604654	0.04105571847507331
COE1_MOUSE	Cortex	0.1486571632674378	0.9084519862440945	0.9882869692532943	35	16	0.047352362945175044	0.04301734817089553	0.04	0.03953147877013177
COE1_MOUSE	SmallIntestine	1.121461025346606	1.348768416916979	1.5403726708074534	43	15	0.039554836628271535	0.05335031438052353	0.03763440860215054	0.057971014492753624
CREB1_MOUSE	Placenta	0.3979400086720376	0.8054139307432053	0.6859756097560976	3	3	0.04916818368384953	0.039600740088313185	0.04888888888888889	0.03353658536585366
CREB1_MOUSE	BmarrowDm	-0.0	0.9312699492621861	0.7903091060985796	5	3	0.044332484817045756	0.04128551088623684	0.040697674418604654	0.03216374269005848
CREB1_MOUSE	Cerebellum	0.24303804868629447	1.4798494236015314	2.0	5	3	0.048234041033151036	0.07137911782088117	0.03470031545741325	0.0694006309148265
CRX_MOUSE	Placenta	-0.0	1.339612855577865	1.7591036414565828	5	7	0.05579900687116864	0.07474906693309513	0.041401273885350316	0.07282913165266107
CRX_MOUSE	MEL	-0.0	0.7146029602279114	1.0063897763578276	9	3	0.05540670133251777	0.03959379278868096	0.04126984126984127	0.04153354632587859
CRX_MOUSE	Liver	0.24303804868629447	1.0648485791772553	1.009493670886076	5	3	0.050831578760106175	0.05412793442003581	0.04075235109717868	0.04113924050632911
CRX_MOUSE	Cerebellum	-0.0	1.0946645910085406	1.6331658291457287	6	3	0.05073734865215888	0.05554037901117322	0.04	0.06532663316582915
CRX_MOUSE	Cortex	0.2016453635280694	0.8108383498780606	0.5061919504643962	4	3	0.06034562677045512	0.04893054843291315	0.07951070336391437	0.04024767801857585
CRX_MOUSE	SmallIntestine	0.4641562775552948	1.0862707970368124	1.104938271604938	5	7	0.04395299949634279	0.0477448597950509	0.036312849162011177	0.040123456790123455
CTCFL_MOUSE	Esb4	0.2016453635280694	1.551781250321577	1.4419106606606606	4	3	0.13776649946346345	0.2137834707898402	0.16400911161731208	0.23648648648648649
CTCFL_MOUSE	BmarrowDm	0.09087804823814336	1.1325976227618708	1.2954300107952503	10	3	0.12406894017183985	0.1405201866972106	0.105	0.13602015113350127
CTCFL_MOUSE	Es-E14	1.3346969549201653	0.49867478735864695	0.4549825174825175	25	6	0.13321989850396357	0.06643340455840456	0.12680115273775217	0.057692307692307696
CTCFL_MOUSE	OlfactoryBulb	0.06694678963061322	1.1311073050982643	1.7297773859378442	3	4	0.14830436260880206	0.1677481479247579	0.11926605504587157	0.20630372492836677
CTCFL_MOUSE	Kidney	0.14844232951716135	0.9208440948113492	1.6170046293277693	9	4	0.1633101623207255	0.150383198595723	0.1225	0.19808306709265175
CTCFL_MOUSE	Cerebellum	0.046590638940552966	0.9572996519258863	1.267056530214425	13	6	0.18584310201777876	0.17790753687444658	0.17307692307692307	0.21929824561403508
CTCF_MOUSE	CH12	0.615096091611226	1.078487668490548	1.0806919642857142	181	87	0.059870560667289796	0.06456966138528727	0.047505938242280284	0.05133928571428571
CTCF_MOUSE	Heart	0.32028947496578114	1.1011670901134984	1.1193633952254642	229	54	0.058795832416701214	0.06474403569309978	0.04739336492890995	0.05305039787798409
CTCF_MOUSE	Spleen	0.07692958439038415	0.8656496589445125	1.0214477211796247	53	15	0.06269573958819706	0.054272545591796756	0.05249343832020997	0.05361930294906166
